alias,lang_id,source
Sokolang,sokolang,self
solana,solana,self
solaris,solaris,self
solaris-pm,solaris-pm,self
Solbofuck,solbofuck,self
SolboScript,solboscript,self
solid,solid,self
solid-network,solid-network,self
solidity,solidity,self
Sollux,sollux,self
solmar,solmar,self
Solo,solo,self
Something,something,self
Something?Oops!,something-oops,self
Something positive,something-positive,self
Somnypna,somnypna,self
son,son,self
Son of a BitCh,son-of-a-bitch,self
SON-OF-UNBABTIZED,son-of-unbabtized,self
Sona,sona,self
Sonata,sonata,self
Sonjalang,sonjalang,self
Soong,soong,self
sophia,sophia,self
sophie,sophie,self
soql,soql,self
soql-lang,soql-lang,self
sora,sora,self
sorca,sorca,self
Sorry,sorry,self
"Sorry, Marvin!",sorry-marvin,self
Sorry the image you are looking for is copyrighted lol,sorry-the-image-you-are-looking-for-is-copyrighted-lol,self
sort-merge-generator,sort-merge-generator,self
SORTA,sorta,self
Sorted!,sorted,self
Sortle,sortle,self
SOS,sos,self
sosl,sosl,self
SoT,sot,self
souffle,souffle,self
soul,soul,self
soulver,soulver,self
Sound,sound,self
souper,souper,self
Source (programming language),source-programming-language,self
sourcelair-editor,sourcelair-editor,self
sourcemod,sourcepawn,linguist
sourcepawn,sourcepawn,self
sourcetree,sourcetree,self
southampton-basic-system,southampton-basic-system,self
Soviet Script,soviet-script,self
SovietCode,sovietcode,self
sox,sox,self
soy,closure-templates,linguist
soy,soy,self
sp-k,sp-k,self
space,space,self
Spacebar,spacebar,self
Spaced,spaced,self
Spaces and tabs,spaces-and-tabs,self
SPADE,spade,self
Spaghetti,spaghetti,self
SpaghettiScript,spaghettiscript,self
Spain without the S,spain-without-the-s,self
Spam,spam,self
sparc,sparc,self
SPARCs Fly,sparcs-fly,self
Spare Change,spare-change,self
spark,spark,self
spark-pl,spark-pl,self
spark-pm,spark-pm,self
sparqcode,sparqcode,self
sparql,sparql,self
spatial,spatial,self
speakeasy,speakeasy,self
spec,spec,self
spec-sharp,spec-sharp,self
specfile,rpm-spec,linguist
Special Directories,special-directories,self
specl,specl,self
specol,specol,self
specrtl,specrtl,self
Spectr,spectr,self
SpeechProg,speechprog,self
speedcoding,speedcoding,self
speedie,speedie,self
Speedrun,speedrun,self
SpeedScript,speedscript,self
SpellCast,spellcast,self
Spellcaster,spellcaster,self
spf-standard,spf-standard,self
spice,spice,self
spice-lisp,spice-lisp,self
spider,spider,self
Spider Giant,spider-giant,self
spiderbasic,spiderbasic,self
spidermonkey,spidermonkey,self
spil,spil,self
spill,spill,self
spin,spin,self
Spin4,spin4,self
SpinGate,spingate,self
spip,spip,self
spir,spir,self
spir-v,spir-v,self
spiral,spiral,self
Spiral Rise,spiral-rise,self
spitbol,spitbol,self
Spite,spite,self
spl,spl,self
Splang,splang,self
splaw,splaw,self
Splaytime,splaytime,self
Spleenmap,spleenmap,self
SPLEMIT21,splemit21,self
spline-font-database,spline-font-database,self
Splinter,splinter,self
Split,split,self
split-c,split-c,self
SplitFuck,splitfuck,self
Splitreverse,splitreverse,self
Splits,splits,self
Sploosh,sploosh,self
splus,r,linguist
SPoCE,spoce,self
Spoiler:,spoiler,self
SpoilerFuck,spoilerfuck,self
Spoon,spoon,self
Spore,spore,self
sporth,sporth,self
SPREADSHEET,spreadsheet,self
sprint,sprint,self
sprite-os,sprite-os,self
Sprupine,sprupine,self
spry,spry,self
sps,sps,self
spss,spss,self
spyder-editor,spyder-editor,self
Spyrodecimal,spyrodecimal,self
spz,spz,self
SQ,sq,self
SQD,sqd,self
SQF,sqf,self
sqhtml,sqhtml,self
sql,sql,self
sql-92,sql-92,self
sql-psm,sql-psm,self
sqlalchemy,sqlalchemy,self
sqlar-format,sqlar-format,self
sqlite,sqlite,self
sqlite-storage-format,sqlite-storage-format,self
sqlmp,sqlmp,self
sqlpl,sqlpl,self
sqlrpgle,rpgle,linguist
sqr,sqr,self
sqrl,sqrl,self
SQRT,sqrt,self
Sqrt(x),sqrt-x,self
square,square,self
Squarebrain,squarebrain,self
Squarelang,squarelang,self
squeak,smalltalk,linguist
squeak,squeak,self
Squi~~le,squi-le,self
Squick,squick,self
squidconf,squidconf,self
SquidScript,squidscript,self
squiggle,squiggle,self
squire,squire,self
squirrel,squirrel,self
Squirrel (programming language),squirrel-programming-language,self
Squishy2K,squishy2k,self
squoze,squoze,self
squrl,squrl,self
sr,sr,self
sr-programming-language,sr-programming-language,self
srecode-template,srecode-template,self
Sreg,sreg,self
Srinivasa,srinivasa,self
srl,srl,self
SRL++,srl-plus-plus,self
SRlang,srlang,self
srt,srt,self
srv,srv,self
ssb,ssb,self
ssc-pm,ssc-pm,self
SSH Config,ssh-config,self
ssh_config,ssh-config,linguist
ssharp,ssharp,self
sshconfig,ssh-config,linguist
sshd_config,ssh-config,linguist
sshdconfig,ssh-config,linguist
ssi,ssi,self
ssl,ssl,self
ssl-lang,ssl-lang,self
ssml,ssml,self
SSREPL,ssrepl,self
SStack,sstack,self
Stable,stable,self
Stack based,stack-based,self
Stack Cats,stack-cats,self
Stack Up,stack-up,self
Stack-based+,stack-based+,self
Stack-gpt,stack-gpt,self
StackBBQ,stackbbq,self
StackBeat,stackbeat,self
StackBit,stackbit,self
StackCell,stackcell,self
Stacked Brainfuck,stacked-brainfuck,self
StackedDeck,stackeddeck,self
StackFlow,stackflow,self
Stackfuck,stackfuck,self
STACKIE,stackie,self
Stacking,stacking,self
Stackint,stackint,self
Stackish,stackish,self
stacklang,stacklang,self
stackless-python,stackless-python,self
StackMachine,stackmachine,self
Stackmill,stackmill,self
STACKOMP,stackomp,self
Stackowey,stackowey,self
Stackowey/Stackowasm,stackowey-stackowasm,self
StackPoint,stackpoint,self
Stacks,stacks,self
Stacks of Queues,stacks-of-queues,self
Stackstack,stackstack,self
StackStacks,stackstacks,self
StackSwap,stackswap,self
Stacky,stacky,self
Stackylogic,stackylogic,self
StaDyn (programming language),stadyn-programming-language,self
stage2,stage2,self
StairCase,staircase,self
Staircasemaker,staircasemaker,self
Stairlang,stairlang,self
Stakc/Old,stakc-old,self
Stakr,stakr,self
Staks,staks,self
Stalactite,stalactite,self
stalin,stalin,self
stan,stan,self
Standard Chess,standard-chess,self
standard-lisp,standard-lisp,self
standard-ml,standard-ml,self
staple,staple,self
Stapler,stapler,self
Staples,staples,self
Staq,staq,self
star,star,self
Stare,stare,self
Starfish,starfish,self
starlark,starlark,self
starlogo,starlogo,self
staroffice-basic,staroffice-basic,self
starpial,starpial,self
StarPL,starpl,self
Starry,starry,self
Stars,stars,self
Starstuff,starstuff,self
Start-reset markup language,start-reset-markup-language,self
Stasis,stasis,self
stata,stata,self
State and Main,state-and-main,self
statebox,statebox,self
StateFlip,stateflip,self
statemate,statemate,self
StatiC,static,self
static-typescript,static-typescript,self
statsplorer,statsplorer,self
status-quo-function,status-quo-function,self
status-quo-script,status-quo-script,self
Stax,stax,self
STBF,stbf,self
Stck,stck,self
StegFuck,stegfuck,self
steinhaus-moser-notation,steinhaus-moser-notation,self
stella,stella,self
stencil,stencil,self
step,step,self
Steps,steps,self
Steve's Lava Chicken Language,steve-s-lava-chicken-language,self
Sticks and Stones,sticks-and-stones,self
Stile,stile,self
Stillbrithiarngialpielroinuslislislislislisquattostamiswackilduasliesfris,stillbrithiarngialpielroinuslislislislislisquattostamiswackilduasliesfris,self
Stisp,stisp,self
Stitchii,stitchii,self
stl,stl,self
stl-format,stl-format,self
stla,stl,linguist
Stlang,stlang,self
Stlisp,stlisp,self
STMSL,stmsl,self
stockholm-format,stockholm-format,self
STOD,stod,self
stoical,stoical,self
ston,ston,self
stonecutter,stonecutter,self
Stoned-Go,stoned-go,self
stoneknifeforth,stoneknifeforth,self
Stones,stones,self
Stop,stop,self
Stoplight,stoplight,self
Stopload,stopload,self
Stopnotstop,stopnotstop,self
Stopwatch,stopwatch,self
StormLang,stormlang,self
storymatic,storymatic,self
storyscript,storyscript,self
stos-basic,stos-basic,self
str,str,self
strand-programming-language,strand-programming-language,self
strat,strat,self
stratego,stratego,self
Strato,strato,self
strcmacs,strcmacs,self
streamit,streamit,self
Streamix,streamix,self
streem,streem,self
Streetcode,streetcode,self
Strelnokoff,strelnokoff,self
strema,strema,self
stress,stress,self
strictyaml,strictyaml,self
String,string,self
String[32],string-32,self
"STRING = ""checkout""",string-checkout,self
String;         {declares the variable Name as a string},string-declares-the-variable-name-as-a-string,self
String rewriting paradigm,string-rewriting-paradigm,self
string-diagrams-notation,string-diagrams-notation,self
[] => string.,string.,self
stringbean,stringbean,self
stringcomp,stringcomp,self
Stringle,stringle,self
StringSafunge,stringsafunge,self
StringTemplate,stringtemplate,self
stripe,stripe,self
strips,strips,self
Stroke,stroke,self
Stroke+-,stroke+,self
Stroll,stroll,self
STRong,strong,self
strongtalk,strongtalk,self
STRTRAN,strtran,self
Strucked,strucked,self
Structure,structure,self
Structure-free Query Language,structure-free-query-language,self
Structured Minsky,structured-minsky,self
structured-storage,structured-storage,self
structured-text,structured-text,self
strudel,strudel,self
strudl,strudl,self
Struffoli,struffoli,self
struql,struql,self
Strvar,strvar,self
Stu,stu,self
Stub,stub,self
StubScript,stubscript,self
Stuck,stuck,self
Stue,stue,self
StuLa,stula,self
Stuley,stuley,self
Stun Step,stun-step,self
Stupid,stupid,self
StupidBASIC,stupidbasic,self
Stupidc,stupidc,self
StupidStackLanguage,stupidstacklanguage,self
stutter-lang,stutter-lang,self
stx,stx,self
STXTRM,stxtrm,self
stylus,stylus,self
sub,sub,self
SUBBIG,subbig,self
SubI machine,subi-machine,self
Subjective-C,subjective-c,self
subl,subl,self
subleq,subleq,self
sublime-editor,sublime-editor,self
sublime-merge,sublime-merge,self
sublime-syntax-test,sublime-syntax-test,self
Subreal,subreal,self
subrip-text,subrip-text,self
Subscratch,subscratch,self
subscript,subscript,self
Subskin,subskin,self
Subst,subst,self
Substitution,substitution,self
Subterra,subterra,self
subtext,subtext,self
Subtle cough,subtle-cough,self
Subtract,subtract,self
Subtractpocalypse,subtractpocalypse,self
subversion,subversion,self
subx,subx,self
Suc,suc,self
Sucks,sucks,self
sue,sue,self
Suffolk,suffolk,self
sugar,sugar,self
sugarj,sugarj,self
sugarss,sugarss,self
sugartex,sugartex,self
sugi,sugi,self
Sugueziume,sugueziume,self
sui,sui,self
Suich,suich,self
Suicide,suicide,self
SUL,sul,self
Sulbimate,sulbimate,self
Sultan's daughter,sultan-s-daughter,self
sum,checksums,linguist
SumaMoito,sumamoito,self
Sumerian,sumerian,self
Summatciin,summatciin,self
summer,summer,self
sums,checksums,linguist
sun-raster-format,sun-raster-format,self
Sundays,sundays,self
suneido,suneido,self
Sunfish,sunfish,self
Sunny morning,sunny-morning,self
Suomalaiset ohjelmointikielet,suomalaiset-ohjelmointikielet,self
Super Mario 64,super-mario-64,self
Super SNUSP,super-snusp,self
Super Stack!,super-stack,self
Super Yellow,super-yellow,self
superbasic,superbasic,self
supercollider,supercollider,self
superforth,superforth,self
superjson,superjson,self
supermac,supermac,self
SuperPar,superpar,self
superplan,superplan,self
!!SuperPrime,superprime,self
SuperScript,superscript,self
supertalk,supertalk,self
Supertape,supertape,self
superxpp,superxpp,self
Suptiftam,suptiftam,self
Surface,surface,self
surge,surge,self
surql,surrealql,linguist
Surreal Brainfuck,surreal-brainfuck,self
surrealdb,surrealdb,self
SurrealQL,surrealql,self
Surtic,surtic,self
Survex data,survex-data,self
Sus,sus,self
Suscript,suscript,self
Suscript 2.0,suscript-2.0,self
Sushi Conveyor,sushi-conveyor,self
SusLang,suslang,self
susn,susn,self
SussyLang,sussylang,self
Suxesol,suxesol,self
Suzy,suzy,self
svelte,svelte,self
svg,svg,self
svgbob,svgbob,self
svl,svl,self
SVM,svm,self
sw2,sw2,self
swagger,swagger,self
swallow,swallow,self
Swap,swap,self
Swapfuck,swapfuck,self
SwapLoad,swapload,self
Swapper,swapper,self
Sway,sway,self
Swearjure,swearjure,self
sweave,sweave,self
sweet-expressions,sweet-expressions,self
sweetjs,sweetjs,self
swi-prolog,swi-prolog,self
swift,swift,self
Swift (parallel scripting language),swift-parallel-scripting-language,self
Swift (programming language),swift-programming-language,self
swift-il,swift-il,self
SWIG,swig,self
SWING,swing,self
Swipe,swipe,self
Swirly,swirly,self
SwitchCase,switchcase,self
Switchy,switchy,self
swizzle,swizzle,self
Sword,sword,self
Swordfish,swordfish,self
swrl,swrl,self
swym,swym,self
sxml,sxml,self
sxpath,sxpath,self
sybyl-notation,sybyl-notation,self
SYCPOL,sycpol,self
SyL,syl,self
Syllad,syllad,self
symbal,symbal,self
Symball,symball,self
symbmath,symbmath,self
symbol,symbol,self
Symbol+Lang,symbol+lang,self
Symbolic Brainfuck,symbolic-brainfuck,self
Symbolic Python,symbolic-python,self
symbolic-assembly,symbolic-assembly,self
SymbolLang,symbollang,self
Symbolmathing,symbolmathing,self
Symbols,symbols,self
Symesol,symesol,self
Symmetric Echo Tag,symmetric-echo-tag,self
sympl,sympl,self
sympy,sympy,self
Syms,syms,self
synapse,synapse,self
Synced,synced,self
synchronized-multimedia-integration-language,synchronized-multimedia-integration-language,self
Syncin,syncin,self
SynDev,syndev,self
syndicate,syndicate,self
synergist,synergist,self
Synergy DBL,synergy-dbl,self
synglish,synglish,self
synon,synon,self
synproc,synproc,self
Syntagma,syntagma,self
Syntax Null Language,syntax-null-language,self
SyntaxError: invalid syntax,syntaxerror-invalid-syntax,self
syntex,syntex,self
Synth,synth,self
◀◀SYNTHESIZE▶▶,synthesize,self
syntol,syntol,self
sysml,sysml,self
system-v-abi,system-v-abi,self
Systemf,systemf,self
systemverilog,systemverilog,self
systemz,systemz,self
Syzygy,syzygy,self
t,t,self
T a b,t-a-b,self
t-lang,t-lang,self
T-Regs,t-regs,self
T-rexes,t-rexes,self
t2b,t2b,self
T3rc+,t3rc+,self
t3x,t3x,self
tab,tab,self
tab-seperated values,tsv,linguist
tablam,tablam,self
tablatal,tablatal,self
Table,table,self
tableau-app,tableau-app,self
Tableaux,tableaux,self
Tablebase,tablebase,self
TableLang,tablelang,self
Tabler,tabler,self
Tables,tables,self
tablog,tablog,self
tabloid,tabloid,self
TabP,tabp,self
tabsol,tabsol,self
tabtran,tabtran,self
Tabular Model Definition Language,tmdl,linguist
tac,tac,self
TACC,tacc,self
Tack,tack,self
tacl,tacl,self
tacpol-programming-language,tacpol-programming-language,self
Tact,tact,self
tactics,tactics,self
tads,tads,self
taf,taf,self
Tag,tag,self
Taglate,taglate,self
Tahled,tahled,self
tahoe-lafs,tahoe-lafs,self
taichi,taichi,self
TaiDoKu,taidoku,self
taijilang,taijilang,self
TailDot,taildot,self
Tailor,tailor,self
Takeover,takeover,self
taktentus,taktentus,self
tal,tal,self
tale,tale,self
Talk,talk,self
TalkingHead,talkinghead,self
tall,tall,self
Talon,talon,self
Tamerlane,tamerlane,self
tamgu,tamgu,self
TAML,taml,self
tampio,tampio,self
Tandem,tandem,self
tangledown,tangledown,self
tao,tao,self
tao-lang,tao-lang,self
tao3d,tao3d,self
tap,tap,self
tap-code,tap-code,self
TAPASM,tapasm,self
TapeBagel,tapebagel,self
TapeFuck,tapefuck,self
Tapelang,tapelang,self
Tapestry,tapestry,self
taql,taql,self
Tare,tare,self
Tarflex,tarflex,self
Targs,targs,self
tarmac,tarmac,self
tarot,tarot,self
Tarski,tarski,self
tasm,tasm,self
Tau-Alpha-Upsilon,tau-alpha-upsilon,self
Taurus,taurus,self
Tautologos,tautologos,self
!Tautologos (Archived),tautologos-archived,self
Tautology,tautology,self
Tautologylang,tautologylang,self
tawa,tawa,self
taxa,taxa,self
Taxi,taxi,self
taxis,taxis,self
Tbf,tbf,self
tbox-lib,tbox-lib,self
TBTBFS,tbtbfs,self
TC,tc,self
tcc,tcc,self
tcl,tcl,self
tcoz,tcoz,self
tcp,tcp,self
tcsh,tcsh,self
tcsp,tcsp,self
tdfl,tdfl,self
TDML,tdml,self
tdms,tdms,self
TDQ,tdq,self
tea,tea,self
Tea (programming language),tea-programming-language,self
tea-pl,tea-pl,self
tea-pm,tea-pm,self
teal,teal,self
TeaScript,teascript,self
teasharp,teasharp,self
Tech Support Scam,tech-support-scam,self
Techno,techno,self
Technologic,technologic,self
teco,teco,self
Tedium,tedium,self
Tedius,tedius,self
tefkat,tefkat,self
Teg,teg,self
TEIJFOP,teijfop,self
Teiwaz,teiwaz,self
tektronix,tektronix,self
tela,tela,self
telcomp,telcomp,self
telefile-assembly,telefile-assembly,self
Telegram,telegram,self
telehash,telehash,self
Teleport,teleport,self
Teleporto,teleporto,self
Telifuck,telifuck,self
Tellurium,tellurium,self
telnet-protocol,telnet-protocol,self
telos,telos,self
telsim,telsim,self
templ,templ,self
templar,templar,self
Template:Turing-complete joke language categories,template-turing-complete-joke-language-categories,self
template-attribute-language,template-attribute-language,self
templeos,templeos,self
tempo,tempo,self
temporal-prolog,temporal-prolog,self
TempoVar,tempovar,self
ten,ten,self
Tenglish,tenglish,self
tengo,tengo,self
TenneC,tennec,self
Tense,tense,self
Tenshi C,tenshi-c,self
tensorflow,tensorflow,self
@tention!,tention,self
TEPCS,tepcs,self
teradata,teradata,self
teradata-aster,teradata-aster,self
Teramithic,teramithic,self
Tercet,tercet,self
Tericuage,tericuage,self
tern,tern,self
Ternary,ternary,self
ternary-notation,ternary-notation,self
TernLSB,ternlsb,self
Terpir,terpir,self
terra,terra,self
terraform,hcl,linguist
Terraform Template,terraform-template,self
Terrain,terrain,self
TError,terror,self
terse,terse,self
Tessenbly,tessenbly,self
Tesseract,tesseract,self
TESTLANG,testlang,self
testml,testml,self
Tetanus,tetanus,self
tetra,tetra,self
Tetrastack,tetrastack,self
TetriScript,tetriscript,self
tetruss-app,tetruss-app,self
TEWELSWAC,tewelswac,self
TEWNLSWAC,tewnlswac,self
tex,tex,self
Texinfo,texinfo,self
texpr,texpr,self
Text,text,self
Text Binary,text-binary,self
Text lines are cool,text-lines-are-cool,self
text proto,protocol-buffer-text-format,linguist
TEXT;   (* These two variables *),text-these-two-variables,self
text-executive-programming-language,text-executive-programming-language,self
textadept-editor,textadept-editor,self
textframe,textframe,self
TextGarbage,textgarbage,self
TextGrid,textgrid,self
texti,texti,self
textile,textile,self
TextMate Properties,textmate-properties,self
textmate-editor,textmate-editor,self
Textual SUBLEQ,textual-subleq,self
texy,texy,self
TF,tf,self
TF2LANG,tf2lang,self
tfl,tfl,self
TFLite,tflite,self
TFMG,tfmg,self
Tg,tg,self
Th,th,self
th1,th1,self
ThaM,tham,self
That=this,that-this,self
The,the,self
The Amnesiac From Minsk,the-amnesiac-from-minsk,self
The best esolang ever,the-best-esolang-ever,self
The Bluetooth Device Is Ready To Pair,the-bluetooth-device-is-ready-to-pair,self
The Brink of Insanity,the-brink-of-insanity,self
The C Programming Language,the-c-programming-language,self
The Chances of Anything Coming from Mars,the-chances-of-anything-coming-from-mars,self
The Code of the Seven,the-code-of-the-seven,self
The Formal Letter,the-formal-letter,self
The Genetic Computer,the-genetic-computer,self
The Genius from Kiev,the-genius-from-kiev,self
The Great Spell,the-great-spell,self
The Inevitable,the-inevitable,self
The Insane Esolang,the-insane-esolang,self
The ()lang,the-lang,self
The Language That Explodes,the-language-that-explodes,self
←THE LAST ACTION LANGUAGE→,the-last-action-language,self
The last line of this page,the-last-line-of-this-page,self
The maniacs in Montana,the-maniacs-in-montana,self
The mimic,the-mimic,self
The Past,the-past,self
The Program Is Mostly Ignored,the-program-is-mostly-ignored,self
The Rink of Insanity,the-rink-of-insanity,self
The Sophomores From Tbilsi,the-sophomores-from-tbilsi,self
The Subtyping Machine,the-subtyping-machine,self
The Temporary Stack,the-temporary-stack,self
The Waterfall Model,the-waterfall-model,self
the-message-system,the-message-system,self
TheEnd,theend,self
TheLang,thelang,self
Theoretica,theoretica,self
theos-multi-user-basic,theos-multi-user-basic,self
There Once was a Fish Named Fred,there-once-was-a-fish-named-fred,self
There Once was an Esolang Named Fred,there-once-was-an-esolang-named-fred,self
Therefuck,therefuck,self
Theseus,theseus,self
TheSingularity,thesingularity,self
TheSquare,thesquare,self
ThETA,theta,self
"Thief, Police and the Building",thief-police-and-the-building,self
"Thief, Police and the Building extended",thief-police-and-the-building-extended,self
thinbasic,thinbasic,self
Thing,thing,self
thinglab,thinglab,self
think-c,think-c,self
Third Party Contractor Accused Of A Robbery,third-party-contractor-accused-of-a-robbery,self
This,this,self
This esolang is a brainfuck derivative,this-esolang-is-a-brainfuck-derivative,self
This esolang is not a push-down automata,this-esolang-is-not-a-push-down-automata,self
This machine is a server. DO NOT POWER IT DOWN!!,this-machine-is-a-server.-do-not-power-it-down,self
THIS PROGRAMMING LANGUAGE IS LITERALLY ALL NUMBERS,this-programming-language-is-literally-all-numbers,self
This=That,this-that,self
This=That 2.0,this-that-2.0,self
This=That 3.0,this-that-3.0,self
ThisIsNotARealLanguage,thisisnotareallanguage,self
Thisthat,thisthat,self
thjson,thjson,self
THLEK,thlek,self
ThonkLang,thonklang,self
thorn,thorn,self
Thotpatrol,thotpatrol,self
THRAT,thrat,self
Threaded INTERCAL,threaded-intercal,self
threaded-lists,threaded-lists,self
Threader,threader,self
ThreadFuck,threadfuck,self
Threads,threads,self
Three Star Programmer,three-star-programmer,self
Three variable modification language,three-variable-modification-language,self
threejs,threejs,self
Threi,threi,self
thrift,thrift,self
Thrillodendron,thrillodendron,self
THROBOL,throbol,self
THROW THIS TO THAT,throw-this-to-that,self
Thue,thue,self
Thue++,thue-plus-plus,self
Thue-Mirr,thue-mirr,self
thue-programming-language,thue-programming-language,self
ThueLike,thuelike,self
thune,thune,self
Thupit,thupit,self
Thutu,thutu,self
thymeleaf,thymeleaf,self
Thyrd,thyrd,self
Ti!,ti,self
TI Program,ti-program,self
ti-89-basic,ti-89-basic,self
ti-basic,ti-basic,self
TI-BASIC 83,ti-basic-83,self
ti-basic-assembly,ti-basic-assembly,self
Tiangou,tiangou,self
tibbo-basic,tibbo-basic,self
tibet,tibet,self
Tic Tac Toe,tic-tac-toe,self
Tic Tac Toe Grow,tic-tac-toe-grow,self
Tick,tick,self
tick-c,tick-c,self
tics,tics,self
Tictactoe,tictactoe,self
tidb,tidb,self
tiddler,tiddler,self
tiddlywiki,tiddlywiki,self
tidyverse,tidyverse,self
Tiếng Việt,tieng-viet,self
Tier,tier,self
tierra,tierra,self
tiff-format,tiff-format,self
Tiger,tiger,self
tiger-basic,tiger-basic,self
tikiwiki,tikiwiki,self
Tile,tile,self
tiledb,tiledb,self
TileDots,tiledots,self
Tiltedc,tiltedc,self
tilton,tilton,self
timber-programming-language,timber-programming-language,self
Time,time,self
Time Out,time-out,self
timed-csp,timed-csp,self
Timefuck,timefuck,self
Timelang,timelang,self
Timeline,timeline,self
Timers,timers,self
TimeWaste,timewaste,self
timpani,timpani,self
Tina,tina,self
TinCan,tincan,self
tinkertoy,tinkertoy,self
Tiny,tiny,self
tiny-basic,tiny-basic,self
TinyBF,tinybf,self
tinyc-compiler,tinyc-compiler,self
TinyF,tinyf,self
tinygo-compiler,tinygo-compiler,self
Tip,tip,self
TISC,tisc,self
tiscript,tiscript,self
TISolang,tisolang,self
titan,titan,self
titanium,titanium,self
Titin,titin,self
Titled,titled,self
Tixy,tixy,self
Tjʊrɪŋ məʃin,tjr-min,self
tk,tk,self
tl,tl,self
tl,type-language,linguist
tl-isa,tl-isa,self
TL-Verilog,tl-verilog,self
tla,tla,self
tlc,tlc,self
tldr,tldr,self
tldraw,tldraw,self
TlhIngan,tlhingan,self
TLIJMMWTRAMCBICHWTPITCSIBCTII,tlijmmwtramcbichwtpitcsibctii,self
TLOWScript,tlowscript,self
tls,tls,self
TLWNN,tlwnn,self
™,tm,self
tm-properties,textmate-properties,linguist
TMDL,tmdl,self
tmg,tmg,self
TMIDL,tmidl,self
tmlanguage,tmlanguage,self
TMMLPTEALPAITAFNFAL,tmmlptealpaitafnfal,self
TMSL,tmsl,self
TMSTMIK,tmstmik,self
tmtp,tmtp,self
TNTNT,tntnt,self
To check the diastolic blood pressure of the patient;;,to-check-the-diastolic-blood-pressure-of-the-patient,self
To The Top Right Corner,to-the-top-right-corner,self
Toad (Pit Crew),toad-pit-crew,self
toadskin,toadskin,self
ToArrowScript,toarrowscript,self
TobiLang,tobilang,self
Tock,tock,self
TOD,tod,self
Toddler,toddler,self
Todo,todo,self
todotxt,todotxt,self
toffeescript,toffeescript,self
TOGA computer,toga-computer,self
Togglo,togglo,self
toi,toi,self
toit,toit,self
Toki ilo,toki-ilo,self
Toki pi ilo nanpa,toki-pi-ilo-nanpa,self
Toki pona li pona,toki-pona-li-pona,self
toki-sona,toki-sona,self
Tol,tol,self
tom,tom,self
tom-oopl,tom-oopl,self
tomal,tomal,self
Tome,tome,self
toml,toml,self
Tommyaweosme's harmonica,tommyaweosme-s-harmonica,self
Tommyaweosme unary,tommyaweosme-unary,self
$tonePits,tonepits,self
Tonnyi,tonnyi,self
Tonoco,tonoco,self
Too,too,self
Too Many Variables!,too-many-variables,self
toolbus,toolbus,self
toontalk,toontalk,self
"(top, height)",top-height,self
Top-based turning,top-based-turning,self
topaz,topaz,self
topaz-lang,topaz-lang,self
topic-maps,topic-maps,self
Topline,topline,self
TOPLWARLNTMIHTACAFFTPLAIHTASTNBIHTMAIAIU,toplwarlntmihtacafftplaihtastnbihtmaiaiu,self
TopNote,topnote,self
topojson,json,linguist
Topple,topple,self
topshell,topshell,self
Topsy Turvy,topsy-turvy,self
Tor Config,tor-config,self
torchscript,torchscript,self
tornado,tornado,self
torrc,tor-config,linguist
Torth,torth,self
Tory,tory,self
tosh,tosh,self
Total BF,total-bf,self
Total LISTP,total-listp,self
Totally Accurate Malbolge,totally-accurate-malbolge,self
Totrandom,totrandom,self
touch,touch,self
touchdesigner,touchdesigner,self
touchdevelop,touchdevelop,self
Tower,tower,self
toy-lang,toy-lang,self
TP,tp,self
tpdl-star,tpdl-star,self
TPL,tpl,self
TPLHBPTBOTEW,tplhbptbotew,self
Tplntivhtpaavwtpi,tplntivhtpaavwtpi,self
TPLTSSPP,tpltsspp,self
TPPL,tppl,self
tptp,tptp,self
Tq,tq,self
tql,tql,self
trac,trac,self
trace,trace,self
Track,track,self
TrackSpan,trackspan,self
trafola-h,trafola-h,self
Trail,trail,self
TRAIN!,train,self
Trainfck,trainfck,self
Trainhooking,trainhooking,self
Trainscript,trainscript,self
traits,traits,self
Trajedy,trajedy,self
tramp,tramp,self
Trampolines,trampolines,self
Trance,trance,self
tranquil,tranquil,self
Trans-dimensional,trans-dimensional,self
transact-sql,transact-sql,self
transaction-language-1,transaction-language-1,self
Transceternal,transceternal,self
transcode,transcode,self
TRANSCRIPT,transcript,self
Transet,transet,self
Transfinity,transfinity,self
transforma,transforma,self
Transformation is complete,transformation-is-complete,self
Transformation is complete/readable,transformation-is-complete-readable,self
Transio,transio,self
Transistor,transistor,self
translang,translang,self
Translated !한국어,translated,self
Translated Aheui,translated-aheui,self
Translated Batch,translated-batch,self
Translated Batch/Mihai Popa,translated-batch-mihai-popa,self
Translated Befunge,translated-befunge,self
Translated C++,translated-c-plus-plus,self
Translated CreativeASM,translated-creativeasm,self
Translated CSharp,translated-csharp,self
Translated Die Deutsche Programmiersprache,translated-die-deutsche-programmiersprache,self
Translated dongbei,translated-dongbei,self
Translated Drive-In Window,translated-drive-in-window,self
Translated !English,translated-english,self
Translated FLOLCODE,translated-flolcode,self
Translated HZFunge,translated-hzfunge,self
Translated JNTM,translated-jntm,self
Translated JS,translated-js,self
Translated Julia,translated-julia,self
Translated Julia/PSTF,translated-julia-pstf,self
Translated LOLCODE,translated-lolcode,self
Translated Mendeleev,translated-mendeleev,self
Translated NeverGonna,translated-nevergonna,self
Translated 中文/None1,translated-none1,self
Translated ORK,translated-ork,self
Translated Poetic,translated-poetic,self
Translated Poetic Mihai,translated-poetic-mihai,self
