language,programs_total,content_found,origin_found,any_found,unknown,coverage_content_pct,coverage_any_pct,content+origin,content_only,origin_only,not_covered,unknown_bucket
SIMSCRIPT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMSCRIPT II.5,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Simula,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMULA 67,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Simula I,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Simulink,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sinclair BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Singular,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIOD,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SISAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sixten,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sketch,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Skew,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SKILL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Skip,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Skript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Skull,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SLAM,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Slang,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Slashes,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Slate,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SLEIGH,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SLEUTH,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Slice,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Slim,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Slint,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SLIP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SMAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smali,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Small Basic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Small-C,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SmallBASIC,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Smalltalk,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smalltalk-71,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smalltalk-72,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smalltalk-74,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Smalltalk-76,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Smalltalk-78,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smalltalk-80,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smalltalk-82,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Smalltalk/X,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SmartBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SmartPy,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smarty,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SMIL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SmileBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Smithy,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SML#,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SML/NJ,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SMP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SmPL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SMT-LIB,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SMV,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Snakemake,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SNAP,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Snap!,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SNEK,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SNOBOL,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SNOBOL1,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SNOBOL2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SNOBOL3,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SNOBOL4,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SNOBOL5,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Snowball,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SNUSP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SOAP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Soar,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Solidity,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SOM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sonic Pi,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Sophia,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SOQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Souffle,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SOUL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SourcePawn,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPAD,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Spade,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SPARC Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SparForte,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPARK,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SPARQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sparrow,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Speakeasy,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Spec#,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SpecC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Speedcode,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Speedcoding,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Speedie,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPICE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Spin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SpinalHDL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SPIR-V,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Spiral,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPITBOL,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Split-C,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPOOL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Spoon,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sporth,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Spry,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPS,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SPSS Syntax,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SPWN,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SQF,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SQR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Squeak,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Squiffy,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Squiggle,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Squirrel,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SSEM,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Stalin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stan,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Standard BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Standard Lisp,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Standard ML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Standard Pascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stanza,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Starlark,1,0,0,0,1,0.0,0.0,0,0,0,0,1
StarLogo,1,0,0,0,1,0.0,0.0,0,0,0,0,1
StarOffice Basic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Starry,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stata,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stax,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STELLA,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STklos,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STOIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STOS BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Strand,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stratego,1,0,0,0,1,0.0,0.0,0,0,0,0,1
StreamIt,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Streem,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STRESS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
STRIPS,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Strongtalk,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Stroscot,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Structured Text,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Stylus,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SubC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Subleq,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sunder,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Suneido,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Superbase,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SuperBASIC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SuperCard,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SuperCollider,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SuperPascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SuperTalk,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Svelte,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sway,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sweet.js,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sweet16,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SWI-Prolog,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Swift,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SwiftScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SYCL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SYMBAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SYMPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SystemC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SystemTap,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SystemVerilog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Syx,1,0,0,0,1,0.0,0.0,0,0,0,0,1
T,1,0,0,0,1,0.0,0.0,0,0,0,0,1
T3X,1,0,0,0,1,0.0,0.0,0,0,0,0,1
T4,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tabloid,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TACL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TACPOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tact,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TADS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Taichi,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Tailspin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tamarin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tamgu,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tampio,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tamsin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tao,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tart,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TASM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tau Prolog,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Taxi,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TBL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tcl,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tcsh,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Tea,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Teal,1,0,1,1,0,0.0,100.0,0,0,1,0,0
TECO,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TELCOMP,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Telescript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tengo,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Terra,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TERSE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TeX,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Teyjus,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Theta,1,0,0,0,1,0.0,0.0,0,0,0,0,1
thinBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ThinkScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Thorn,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Thrift,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Thue,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TI Extended BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TI-BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TidalCycles,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tiger,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Timber,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TiML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tiny BASIC,1,0,1,1,0,0.0,100.0,0,0,1,0,0
TinyC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TinyML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TinyScheme,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TiScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Titan,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Titanium,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TLA+,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TMG,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TMS320 Assembly,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Toit,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Toka,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tokay,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TOM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TOML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ToonTalk,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TorqueScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Toy,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TPU,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TRAC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Transact-SQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Transcrypt,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Transd,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Trealla,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TREE-META,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TreeBASIC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Trefunge,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Trith,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Triton,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Troff,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TROLL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TRS-80 BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
True BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TrumpScript,1,0,1,1,0,0.0,100.0,0,0,1,0,0
TSP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TTCN-2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TTCN-3,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turbo BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turbo BASIC XL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turbo Pascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turbo Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turing,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turing Machine,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Turtle,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TUSCRIPT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TUTOR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tutorial D,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Twelf,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Twig,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TwinCAT,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Twine,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TX-0 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TX-2 Assembly,1,0,0,0,0,0.0,0.0,0,0,0,1,0
TXL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TXR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Tycoon,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Typed Racket,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TypeQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TypeScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
TypeSpec,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Typst,1,0,0,0,1,0.0,0.0,0,0,0,0,1
U-SQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ubercode,1,0,0,0,1,0.0,0.0,0,0,0,0,1
uC++,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UCBLogo,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UCI Lisp,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UCSD Pascal,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Uiua,1,0,0,0,1,0.0,0.0,0,0,0,0,1
uLisp,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Umka,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Umple,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Unary,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UNCOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Underload,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Unefunge,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UniBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Unicon,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Uniface,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Unison,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UNITY,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Unlambda,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UnrealScript,1,0,0,0,0,0.0,0.0,0,0,0,1,0
UPC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Uppaal,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Ur,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Urbi,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Urn,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ursala,1,0,0,0,1,0.0,0.0,0,0,0,0,1
URScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Urweb,1,0,0,0,1,0.0,0.0,0,0,0,0,1
UserTalk,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Uxntal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
V,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Val,1,0,0,0,0,0.0,0.0,0,0,0,1,0
VAL-II,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vala,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vale,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vampire,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Varnish Configuration Language,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VASM,1,0,0,0,0,0.0,0.0,0,0,0,1,0
VAX Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VAX BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VBScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VDM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VDM-SL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vega,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Velato,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Velocity,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Vensim,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VeriFast,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verilog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verilog-A,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verilog-AMS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verona,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verse,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Verus,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Veryl,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vesta,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VEX,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VHDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VHDL-AMS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VIC-20 BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vicare,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vici,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vigil,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vim script,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Viper,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Virgil,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Virtual Pascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual Basic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual Basic .NET,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual Basic for Applications,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual DialogScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual FoxPro,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual J#,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual J++,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual Objects,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Visual Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VLISP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Volt,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vortex,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vox,1,0,0,0,1,0.0,0.0,0,0,0,0,1
VRML,1,0,0,0,0,0.0,0.0,0,0,0,1,0
VTL-2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vulcan.NET,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vult,1,0,0,0,1,0.0,0.0,0,0,0,0,1
vvvv,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Vyper,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Vyxal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wa,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wang BASIC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Wart,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wasp,1,0,0,0,0,0.0,0.0,0,0,0,1,0
WATBOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WATFIV,1,0,0,0,0,0.0,0.0,0,0,0,1,0
WATFOR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WEB,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebAssembly Text Format,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebDNA,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebDSL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebIDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WebPPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wenyan,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WFL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WGSL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Whenever,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Whiley,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Whirl,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Whirlwind,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Whitespace,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Why3,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wierd,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WinBatch,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wing,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Winxed,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wiring,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wisp,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WLanguage,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Wolfram Language,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wollok,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Woma,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wonkey,1,0,0,0,1,0.0,0.0,0,0,0,0,1
WordBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wortel,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wren,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Wuffs,1,1,0,1,0,100.0,100.0,0,1,0,0,0
Wybe,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Wyvern,1,1,0,1,0,100.0,100.0,0,1,0,0,0
X++,1,0,0,0,1,0.0,0.0,0,0,0,0,1
X10,1,0,0,0,1,0.0,0.0,0,0,0,0,1
X11-Basic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
X86 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Xbase++,1,0,0,0,1,0.0,0.0,0,0,0,0,1
XBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
XC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
XCOM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
XDuce,1,0,0,0,1,0.0,0.0,0,0,0,0,1
xHarbour,1,0,0,0,0,0.0,0.0,0,0,0,1,0
XL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
XLISP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
