pl_id,field,value,source,evidence
pl/jscript-net,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,paradigms,scripting,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,typing,"duck, weak, dynamic",wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,designed_by,Microsoft Corporation,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,influenced_by,JScript,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,influenced_by,ECMAScript,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/jscript-net,license,proprietary,wikipedia,https://en.wikipedia.org/wiki/JScript_.NET
pl/precision-graphics-markup-language,designed_by,Nabeel Al-Shamma,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Robert Ayers,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Richard Cohn,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Jon Ferraiolo,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Martin Newell,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Roger K. de Bry,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Kevin McCluskey,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,designed_by,Jerry Evans,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/precision-graphics-markup-language,homepage,https://www.w3.org/TR/1998/NOTE-PGML,wikipedia,https://en.wikipedia.org/wiki/Precision_Graphics_Markup_Language
pl/railway-markup-language,designed_by,railML.org,wikipedia,https://en.wikipedia.org/wiki/RailML
pl/railway-markup-language,designed_by,Dresden / Germany,wikipedia,https://en.wikipedia.org/wiki/RailML
pl/railway-markup-language,first_appeared,2005,wikipedia,https://en.wikipedia.org/wiki/RailML
pl/railway-markup-language,homepage,http://www.railml.org,wikipedia,https://en.wikipedia.org/wiki/RailML
pl/object-rexx-2,paradigms,multi-paradigm: object-oriented (class-based),wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,paradigms,procedural (imperative),wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,designed_by,Simon C. Nash (IBM),wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,designed_by,Rick McGuire (IBM),wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,first_appeared,1988,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,influenced_by,Rexx,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,influenced_by,Smalltalk,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,license,"CPL 1.0, GPLv2",wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,implementation_languages,C++,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/object-rexx-2,homepage,https://www.rexxla.org/,wikipedia,https://en.wikipedia.org/wiki/Object_REXX
pl/business-intelligence-markup-language,designed_by,Varigence,wikipedia,https://en.wikipedia.org/wiki/Business_Intelligence_Markup_Language
pl/business-intelligence-markup-language,designed_by,Scott Currie,wikipedia,https://en.wikipedia.org/wiki/Business_Intelligence_Markup_Language
pl/business-intelligence-markup-language,first_appeared,2008,wikipedia,https://en.wikipedia.org/wiki/Business_Intelligence_Markup_Language
pl/business-intelligence-markup-language,homepage,http://www.bimlscript.com/,wikipedia,https://en.wikipedia.org/wiki/Business_Intelligence_Markup_Language
pl/state-chart-xml,designed_by,World Wide Web Consortium,wikipedia,https://en.wikipedia.org/wiki/SCXML
pl/state-chart-xml,homepage,http://www.w3.org/TR/scxml/,wikipedia,https://en.wikipedia.org/wiki/SCXML
pl/xsb,paradigms,logic,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,designed_by,David S. Warren,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,designed_by,Theresa Swift,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,designed_by,Kostis Sagonas,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,influenced_by,Prolog,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,influenced_by,PSB-Prolog,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,influenced_by,SB-Prolog,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/xsb,homepage,http://xsb.sf.net,wikipedia,https://en.wikipedia.org/wiki/XSB
pl/extendscript,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/ExtendScript
pl/extendscript,paradigms,scripting,wikipedia,https://en.wikipedia.org/wiki/ExtendScript
pl/extendscript,designed_by,Adobe Systems,wikipedia,https://en.wikipedia.org/wiki/ExtendScript
pl/ur-web,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,paradigms,reactive,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,typing,"static, row",wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,designed_by,Adam Chlipala,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,first_appeared,2014,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,influenced_by,ML,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,influenced_by,Haskell,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,license,MIT,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/ur-web,homepage,http://impredicative.com/ur,wikipedia,https://en.wikipedia.org/wiki/Ur_(programming_language)
pl/accelerated-mobile-pages,designed_by,Google,wikipedia,https://en.wikipedia.org/wiki/Accelerated_Mobile_Pages
pl/accelerated-mobile-pages,homepage,https://amp.dev/,wikipedia,https://en.wikipedia.org/wiki/Accelerated_Mobile_Pages
pl/fricas,designed_by,Waldek Hebisch + independent group of people,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,license,Modified BSD License,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,implementation_languages,SPAD,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,implementation_languages,Aldor,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,implementation_languages,Boot,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,implementation_languages,Common Lisp,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/fricas,homepage,https://fricas.github.io/,wikipedia,https://en.wikipedia.org/wiki/FriCAS
pl/plankalk-l,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Plankalk%C3%BCl
pl/plankalk-l,designed_by,Konrad Zuse,wikipedia,https://en.wikipedia.org/wiki/Plankalk%C3%BCl
pl/plankalk-l,first_appeared,1948,wikipedia,https://en.wikipedia.org/wiki/Plankalk%C3%BCl
pl/ajax,first_appeared,1999,wikipedia,https://en.wikipedia.org/wiki/Ajax_(programming)
pl/ajax,influenced_by,JavaScript + XML,wikipedia,https://en.wikipedia.org/wiki/Ajax_(programming)
pl/ibm-basic-2,designed_by,Microsoft (for IBM),wikipedia,https://en.wikipedia.org/wiki/IBM_BASIC
pl/ibm-basic-2,first_appeared,1981,wikipedia,https://en.wikipedia.org/wiki/IBM_BASIC
pl/ibm-basic-2,influenced_by,IBM Cassette BASIC,wikipedia,https://en.wikipedia.org/wiki/IBM_BASIC
pl/ibm-basic-2,influenced_by,IBM Disk BASIC,wikipedia,https://en.wikipedia.org/wiki/IBM_BASIC
pl/ucsd-pascal-2,designed_by,University of California,wikipedia,https://en.wikipedia.org/wiki/UCSD_Pascal
pl/ucsd-pascal-2,designed_by,San Diego,wikipedia,https://en.wikipedia.org/wiki/UCSD_Pascal
pl/ucsd-pascal-2,designed_by,SofTech,wikipedia,https://en.wikipedia.org/wiki/UCSD_Pascal
pl/ucsd-pascal-2,designed_by,Pecan,wikipedia,https://en.wikipedia.org/wiki/UCSD_Pascal
pl/ucsd-pascal-2,first_appeared,1977,wikipedia,https://en.wikipedia.org/wiki/UCSD_Pascal
pl/pl-i-2,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,designed_by,IBM,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,designed_by,SHARE Language Development Committee,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,designed_by,ISO,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,first_appeared,1964,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,influenced_by,COBOL,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,influenced_by,Fortran,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,influenced_by,ALGOL 60,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/pl-i-2,homepage,https://www.ibm.com/products/pli-compiler-zos,wikipedia,https://en.wikipedia.org/wiki/PL/I
pl/standard-ml-of-new-jersey,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,typing,"strong, static, inferred",wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,designed_by,Bell Laboratories,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,designed_by,Princeton University Lucent Technologies,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,designed_by,Yale University (FLINT Project),wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,designed_by,AT&T Research,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,first_appeared,1988,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,influenced_by,Standard ML,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,license,BSD-like,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,implementation_languages,Standard ML,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,implementation_languages,C,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/standard-ml-of-new-jersey,homepage,http://www.smlnj.org,wikipedia,https://en.wikipedia.org/wiki/Standard_ML_of_New_Jersey
pl/msx-basic-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/msx-basic-2,designed_by,Microsoft Corporation,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/msx-basic-2,first_appeared,1983,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/msx-basic-2,influenced_by,GW-BASIC,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/msx-basic-2,license,MS - EULA,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/msx-basic-2,homepage,http://www.microsoft.com,wikipedia,https://en.wikipedia.org/wiki/MSX_BASIC
pl/3dmlw,license,GPLv2,wikipedia,https://en.wikipedia.org/wiki/3DMLW
pl/3dmlw,homepage,https://web.archive.org/web/20090827072954/http://www.3dmlw.com/,wikipedia,https://en.wikipedia.org/wiki/3DMLW
pl/incr-tcl,paradigms,multi-paradigm: object-oriented,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,paradigms,event-driven,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,typing,"dynamic typing, everything can be treated as a string",wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,designed_by,Michael McLennan,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,influenced_by,Tcl,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,license,BSD-style,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/incr-tcl,homepage,https://sourceforge.net/projects/incrtcl/,wikipedia,https://en.wikipedia.org/wiki/Incr_Tcl
pl/altair-basic-2,designed_by,Bill Gates,wikipedia,https://en.wikipedia.org/wiki/Altair_BASIC
pl/altair-basic-2,designed_by,Paul Allen,wikipedia,https://en.wikipedia.org/wiki/Altair_BASIC
pl/altair-basic-2,designed_by,Monte Davidoff,wikipedia,https://en.wikipedia.org/wiki/Altair_BASIC
pl/altair-basic-2,first_appeared,1975,wikipedia,https://en.wikipedia.org/wiki/Altair_BASIC
pl/xacml,paradigms,declarative,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,designed_by,Organization for the Advancement of Structured Information Standards (OASIS),wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,first_appeared,2001,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,influenced_by,XML,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,influenced_by,SAML,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,license,OASIS,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/xacml,homepage,https://www.oasis-open.org/committees/tc_home.php?wg_abbrev=xacml,wikipedia,https://en.wikipedia.org/wiki/XACML
pl/a-manufacturing-language,paradigms,imperative (procedural),wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/a-manufacturing-language,designed_by,Russell H. Taylor,wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/a-manufacturing-language,first_appeared,1978,wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/a-manufacturing-language,influenced_by,ALGOL 68,wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/a-manufacturing-language,influenced_by,SAIL,wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/a-manufacturing-language,influenced_by,AL,wikipedia,https://en.wikipedia.org/wiki/A_Manufacturing_Language
pl/active-oberon,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,paradigms,modular,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,paradigms,concurrent,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,typing,"strong, hybrid (static and dynamic)",wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,designed_by,ETH Zurich,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,designed_by,Niklaus Wirth,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,designed_by,Jürg Gutknecht,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,designed_by,Patrik Reali,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,designed_by,A. Radenski,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,first_appeared,1998,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,influenced_by,Oberon,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,influenced_by,Object Oberon,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,influenced_by,Oberon-2,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/active-oberon,implementation_languages,Oberon,wikipedia,https://en.wikipedia.org/wiki/Active_Oberon
pl/keysight-vee-2,designed_by,Keysight Technologies,wikipedia,https://en.wikipedia.org/wiki/Keysight_VEE
pl/keysight-vee-2,license,Proprietary commercial software,wikipedia,https://en.wikipedia.org/wiki/Keysight_VEE
pl/keysight-vee-2,homepage,https://www.keysight.com/us/en/product/W4000D/vee-pro-9-33.html,wikipedia,https://en.wikipedia.org/wiki/Keysight_VEE
pl/bbc-basic-2,designed_by,Acorn Computers Ltd,wikipedia,https://en.wikipedia.org/wiki/BBC_BASIC
pl/bbc-basic-2,first_appeared,1981,wikipedia,https://en.wikipedia.org/wiki/BBC_BASIC
pl/basic-a,first_appeared,1983,wikipedia,https://en.wikipedia.org/wiki/BASIC_A%2B
pl/basic-a,license,Copyright © 1983 Optimized Systems Software Proprietary,wikipedia,https://en.wikipedia.org/wiki/BASIC_A%2B
pl/amiga-e-2,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,designed_by,Wouter van Oortmerssen,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,influenced_by,Ada,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,license,freeware,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/amiga-e-2,homepage,https://aminet.net/package/dev/e/amigae33a,wikipedia,https://en.wikipedia.org/wiki/Amiga_E
pl/true-basic-2,designed_by,True BASIC,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/true-basic-2,designed_by,Inc,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/true-basic-2,designed_by,John G. Kemeny Thomas E. Kurtz,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/true-basic-2,first_appeared,1983,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/true-basic-2,influenced_by,BASIC,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/true-basic-2,homepage,http://www.truebasic.com,wikipedia,https://en.wikipedia.org/wiki/True_BASIC
pl/wiring,designed_by,Hernando Barragán,wikipedia,https://en.wikipedia.org/wiki/Wiring_(software)
pl/wiring,designed_by,Brett Hagman,wikipedia,https://en.wikipedia.org/wiki/Wiring_(software)
pl/wiring,designed_by,and Alexander Brevig,wikipedia,https://en.wikipedia.org/wiki/Wiring_(software)
pl/wiring,license,LGPL or GPL license,wikipedia,https://en.wikipedia.org/wiki/Wiring_(software)
pl/wiring,homepage,http://wiring.org.co,wikipedia,https://en.wikipedia.org/wiki/Wiring_(software)
pl/tiny-basic-2,designed_by,Li Chen Wang,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,designed_by,Dennis Allison,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,first_appeared,1976,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,influenced_by,Tiny BASIC Design Note,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,influenced_by,Tiny BASIC Extended,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,influenced_by,Dartmouth BASIC,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,influenced_by,8008 BASIC,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,license,Public domain,wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/tiny-basic-2,implementation_languages,IL (Interpretive Language),wikipedia,https://en.wikipedia.org/wiki/Tiny_BASIC
pl/quartz-composer,designed_by,Apple Computer,wikipedia,https://en.wikipedia.org/wiki/Quartz_Composer
pl/quartz-composer,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/Quartz_Composer
pl/quartz-composer,homepage,https://developer.apple.com/library/content/documentation/GraphicsImaging/Conceptual/QuartzComposerUserGuide/qc_intro/qc_intro.html,wikipedia,https://en.wikipedia.org/wiki/Quartz_Composer
pl/atari-microsoft-basic-2,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Atari_Microsoft_BASIC
pl/atari-microsoft-basic-2,designed_by,Atari,wikipedia,https://en.wikipedia.org/wiki/Atari_Microsoft_BASIC
pl/atari-microsoft-basic-2,designed_by,Inc,wikipedia,https://en.wikipedia.org/wiki/Atari_Microsoft_BASIC
pl/atari-microsoft-basic-2,first_appeared,1981,wikipedia,https://en.wikipedia.org/wiki/Atari_Microsoft_BASIC
pl/atari-microsoft-basic-2,license,"Copyright © 1981, 1982 Microsoft Corp. Proprietary",wikipedia,https://en.wikipedia.org/wiki/Atari_Microsoft_BASIC
pl/visual-basic-for-applications,paradigms,multi-paradigm,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,typing,"static/dynamic hybrid, strong/weak hybrid",wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,influenced_by,QuickBASIC,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,influenced_by,Visual Basic,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,license,Commercial proprietary software,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/visual-basic-for-applications,homepage,https://learn.microsoft.com/en-us/office/vba/library-reference/concepts/getting-started-with-vba-in-office,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications
pl/atlas-transformation-language,designed_by,OBEO,wikipedia,https://en.wikipedia.org/wiki/ATLAS_Transformation_Language
pl/atlas-transformation-language,designed_by,INRIA Free software community,wikipedia,https://en.wikipedia.org/wiki/ATLAS_Transformation_Language
pl/atlas-transformation-language,license,Eclipse Public License,wikipedia,https://en.wikipedia.org/wiki/ATLAS_Transformation_Language
pl/atlas-transformation-language,homepage,http://www.eclipse.org/atl,wikipedia,https://en.wikipedia.org/wiki/ATLAS_Transformation_Language
pl/lisp-machine-lisp-2,designed_by,MIT,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,Symbolics,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,Lisp Machines,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,Texas Instruments,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,David A. Moon,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,Richard Stallman,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,designed_by,Daniel Weinreb,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,first_appeared,1976,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,influenced_by,Maclisp,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,influenced_by,Interlisp,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/lisp-machine-lisp-2,implementation_languages,Lisp,wikipedia,https://en.wikipedia.org/wiki/Lisp_Machine_Lisp
pl/atari-basic-2,designed_by,Shepardson Microsystems,wikipedia,https://en.wikipedia.org/wiki/Atari_BASIC
pl/atari-basic-2,designed_by,Paul Laughton Kathleen O'Brien Carol Shaw (manual) Keith Brewster (manual),wikipedia,https://en.wikipedia.org/wiki/Atari_BASIC
pl/atari-basic-2,first_appeared,1979,wikipedia,https://en.wikipedia.org/wiki/Atari_BASIC
pl/atari-basic-2,influenced_by,Data General Business Basic,wikipedia,https://en.wikipedia.org/wiki/Atari_BASIC
pl/atari-basic-2,license,Commercial proprietary software,wikipedia,https://en.wikipedia.org/wiki/Atari_BASIC
pl/tinyscheme,designed_by,Dimitrios Souflis,wikipedia,https://en.wikipedia.org/wiki/TinyScheme
pl/tinyscheme,designed_by,Kevin Cozens,wikipedia,https://en.wikipedia.org/wiki/TinyScheme
pl/tinyscheme,designed_by,Jonathan S. Shapiro,wikipedia,https://en.wikipedia.org/wiki/TinyScheme
pl/tinyscheme,license,BSD License,wikipedia,https://en.wikipedia.org/wiki/TinyScheme
pl/tinyscheme,homepage,http://tinyscheme.sourceforge.net,wikipedia,https://en.wikipedia.org/wiki/TinyScheme
pl/microsoft-small-basic-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,typing,"dynamic, weak",wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,designed_by,Vijaye Raji,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,first_appeared,2008,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,influenced_by,Logo,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,influenced_by,QBasic,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
