pl_id,canonical_name,lang_id_master,linguist_key,pygments_name,hyperpolyglot_name,rosettacode_name,rosettacode_url,esolang_url,source_flags,source_count,first_appeared,homepage,evidence_urls,paradigms,typing,designed_by,types,in_pldb,in_linguist,in_pygments,in_wikipedia,in_esolang,in_hyperpolyglot,in_rosettacode,in_manual_add,in_wikidata,created_via_issue,wikidata_qid,wikipedia_url,wikidata_url
pl/typecastjs,typecastjs,typecastjs,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/typecobol,typecobol,typecobol,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/typedefs,typedefs,typedefs,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/typeform,Typeform,typeform,,,,,,https://esolangs.org/wiki/Typeform,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/typefuck,Typefuck,typefuck,,,,,,https://esolangs.org/wiki/Typefuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/typeint,TypeInt,typeint,,,,,,https://esolangs.org/wiki/TypeInt,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/typescript,typescript,typescript,TypeScript,TypeScriptLexer,TypeScript,TypeScript,https://rosettacode.org/wiki/TypeScript,,linguist;pldb;wikipedia,3,,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,yes,no,yes,yes,no,no,,Q978185,https://en.wikipedia.org/wiki/TypeScript,
pl/typespam,Typespam,typespam,,,,,,https://esolangs.org/wiki/Typespam,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/typespec,TypeSpec,typespec,TypeSpec,,,,,,linguist,1,,,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,no,yes,no,no,no,no,no,no,no,,,,
pl/typestring,TypeString,typestring,,,,,,https://esolangs.org/wiki/TypeString,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/typographical-number-theory,typographical-number-theory,typographical-number-theory,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/typoscript,typoscript,typoscript,,TypoScriptLexer,,,,https://esolangs.org/wiki/TypoScript,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,yes,no,yes,no,no,no,no,,,,
pl/typst,typst,typst,Typst,TypstLexer,,,,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,no,no,no,no,no,no,,,,
pl/tyruba,tyruba,tyruba,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/u,u,u,,,,,,https://esolangs.org/wiki/%28%2AU,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,no,no,yes,no,no,no,no,,,,
pl/u-prysignetofry,U (PrySigneToFry),u-prysignetofry,,,,,,https://esolangs.org/wiki/U_%28PrySigneToFry%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/u-ractangle,U (Ractangle),u-ractangle,,,,,,https://esolangs.org/wiki/U_%28Ractangle%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/u-datalog,u-datalog,u-datalog,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uack,Uack,uack,,,,,,https://esolangs.org/wiki/Uack,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uan,uan,uan,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ubasic,ubasic,ubasic,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ubercode,ubercode,ubercode,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ubergenes,UberGenes,ubergenes,,,,,,https://esolangs.org/wiki/UberGenes,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uberscript,uberscript,uberscript,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ubik,ubik,ubik,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ubjson,ubjson,ubjson,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,Q17144293,https://en.wikipedia.org/wiki/UBJSON,
pl/ublang,UBLANG,ublang,,,,,,https://esolangs.org/wiki/UBLANG,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ublang-muublang,UBLANG/MUUBLANG,ublang-muublang,,,,,,https://esolangs.org/wiki/UBLANG%2FMUUBLANG,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ublang-ublangpp,UBLANG/UBLANG++,ublang-ublang-plus-plus,,,,,,https://esolangs.org/wiki/UBLANG%2FUBLANG%2B%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ubx,UBX,ubx,,,,,,https://esolangs.org/wiki/UBX,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uc,uc,uc,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ucancode,UCanCode,ucancode,,,,,,https://esolangs.org/wiki/UCanCode,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ucg,ucg,ucg,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uchshopplwanpaatilia,UCHSHOPPLWANPAATILIA,uchshopplwanpaatilia,,,,,,https://esolangs.org/wiki/UCHSHOPPLWANPAATILIA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ucl,ucl,ucl,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uclangstar,UClang*,uclang,,,,,,https://esolangs.org/wiki/UClang%2A,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ucsd-pascal,ucsd-pascal,ucsd-pascal,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/udage,Udage,udage,,,,,,https://esolangs.org/wiki/Udage,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/udl,UDL,udl,,,,,,https://esolangs.org/wiki/UDL,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,Q137295873,https://en.wikipedia.org/wiki/Universal_Data_Link,
pl/udp,udp,udp,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/udymts,Udymts,udymts,,,,,,https://esolangs.org/wiki/Udymts,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ueck,Ueck,ueck,,,,,,https://esolangs.org/wiki/Ueck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uf,Uf,uf,,,,,,https://esolangs.org/wiki/Uf,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ufl,ufl,ufl,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ufo,ufo,ufo,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ufsa,UFSA,ufsa,,,,,,https://esolangs.org/wiki/UFSA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ugbasic,ugbasic,ugbasic,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ugga,UGGA,ugga,,,,,,https://esolangs.org/wiki/UGGA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uglybf,UglyBF,uglybf,,,,,,https://esolangs.org/wiki/UglyBF,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ugnis,ugnis,ugnis,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uhaa-so-bouncy,Uhaa So Bouncy,uhaa-so-bouncy,,,,,,https://esolangs.org/wiki/Uhaa_So_Bouncy,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uiml,uiml,uiml,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uiua,uiua,uiua,,,,Uiua,https://rosettacode.org/wiki/Uiua,https://esolangs.org/wiki/Uiua,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,no,no,yes,no,yes,no,no,,Q135551821,,
pl/ujml,ujml,ujml,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ulex,ULEX,ulex,,,,,,https://esolangs.org/wiki/ULEX,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ulilang,Ulilang,ulilang,,,,,,https://esolangs.org/wiki/Ulilang,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ulioisc,Ulioisc,ulioisc,,,,,,https://esolangs.org/wiki/Ulioisc,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ulisp,ulisp,ulisp,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ulsal,ULSAL,ulsal,,,,,,https://esolangs.org/wiki/ULSAL,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ulsl,Ulsl,ulsl,,,,,,https://esolangs.org/wiki/Ulsl,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultimate-bf-instruction-minimalizationbang,Ultimate bf instruction minimalization!,ultimate-bf-instruction-minimalization,,,,,,https://esolangs.org/wiki/Ultimate_bf_instruction_minimalization%21,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultimate-golfing-simulator-3000,Ultimate Golfing Simulator 3000,ultimate-golfing-simulator-3000,,,,,,https://esolangs.org/wiki/Ultimate_Golfing_Simulator_3000,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultimate-programming-language-to-take-over-a-prison-then-he-world,"Ultimate Programming Language to Take Over a Prison, Then He World",ultimate-programming-language-to-take-over-a-prison-then-he-world,,,,,,https://esolangs.org/wiki/Ultimate_Programming_Language_to_Take_Over_a_Prison%2C_Then_He_World,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultimatebinary,UltimateBinary,ultimatebinary,,,,,,https://esolangs.org/wiki/UltimateBinary,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultragolf,Ultragolf,ultragolf,,,,,,https://esolangs.org/wiki/Ultragolf,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ultralisp-pm,ultralisp-pm,ultralisp-pm,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/umka,umka,umka,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uml,uml,uml,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uml2-sp,uml2-sp,uml2-sp,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/ummm,Ummm...,ummm...,,,,,,https://esolangs.org/wiki/Ummm...,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/umple,umple,umple,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/umta,umta,umta,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/un-js,Un-Js,un-js,,,,,,https://esolangs.org/wiki/Un-Js,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unarian,Unarian,unarian,,,,,,https://esolangs.org/wiki/Unarian,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unary,Unary,unary,,,,,,https://esolangs.org/wiki/Unary,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unary-except-every-zero-is-replaced-with-the-title-of-this-programming-language-or-alternately-is-replaced-with-the-smallest-counter-example-to-the-goldbach-conjecture-compilers-and-interpreters-only-have-to-implement-the-former-option,"Unary Except Every Zero Is Replaced with the Title of This Programming Language or, Alternately, Is Replaced with the Smallest Counter-Example to the Goldbach Conjecture. Compilers and Interpreters Only Have to Implement the Former Option",unary-except-every-zero-is-replaced-with-the-title-of-this-programming-language-or-alternately-is-replaced-with-the-smallest-counter-example-to-the-goldbach-conjecture.-compilers-and-interpreters-only-have-to-implement-the-former-option,,,,,,https://esolangs.org/wiki/Unary_Except_Every_Zero_Is_Replaced_with_the_Title_of_This_Programming_Language_or%2C_Alternately%2C_Is_Replaced_with_the_Smallest_Counter-Example_to_the_Goldbach_Conjecture._Compilers_and_Interpreters_Only_Have_to_Implement_the_Former_Option,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unary-filesystem,Unary Filesystem,unary-filesystem,,,,,,https://esolangs.org/wiki/Unary_Filesystem,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unarypp,Unary++,unary-plus-plus,,,,,,https://esolangs.org/wiki/Unary%2B%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unary-stack,Unary Stack,unary-stack,,,,,,https://esolangs.org/wiki/Unary_Stack,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unarybrain,UnaryBrain,unarybrain,,,,,,https://esolangs.org/wiki/UnaryBrain,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unasm,Unasm,unasm,,,,,,https://esolangs.org/wiki/Unasm,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unassignable,Unassignable,unassignable,,,,,,https://esolangs.org/wiki/Unassignable,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unbabtized,UNBABTIZED,unbabtized,,,,,,https://esolangs.org/wiki/UNBABTIZED,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unc,Unc,unc,,,,,,https://esolangs.org/wiki/Unc,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uncol,uncol,uncol,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uncomment,Uncomment,uncomment,,,,,,https://esolangs.org/wiki/Uncomment,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uncompetition,UnCompetition,uncompetition,,,,,,https://esolangs.org/wiki/UnCompetition,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undeadfish,UndeadFish,undeadfish,,,,,,https://esolangs.org/wiki/UndeadFish,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undecimal,Undecimal,undecimal,,,,,,https://esolangs.org/wiki/Undecimal,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undefined,Undefined,undefined,,,,,,https://esolangs.org/wiki/Undefined,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undefined-behavior-language,Undefined behavior (language),undefined-behavior-language,,,,,,https://esolangs.org/wiki/Undefined_behavior_%28language%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/underchaos,Underchaos,underchaos,,,,,,https://esolangs.org/wiki/Underchaos,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/underlay,underlay,underlay,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/underload,Underload,underload,,,,,,https://esolangs.org/wiki/Underload,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/underun,Underun,underun,,,,,,https://esolangs.org/wiki/Underun,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undetailedfuck,UndetailedFuck,undetailedfuck,,,,,,https://esolangs.org/wiki/UndetailedFuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undocumented,Undocumented,undocumented,,,,,,https://esolangs.org/wiki/Undocumented,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/undyne-programming-language,Undyne Programming Language,undyne-programming-language,,,,,,https://esolangs.org/wiki/Undyne_Programming_Language,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unfair,Unfair,unfair,,,,,,https://esolangs.org/wiki/Unfair,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unfedern,Unfedern,unfedern,,,,,,https://esolangs.org/wiki/Unfedern,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unfuck,Unfuck,unfuck,,,,,,https://esolangs.org/wiki/Unfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unfunge,Unfunge,unfunge,,,,,,https://esolangs.org/wiki/Unfunge,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unhaltingfuck,Unhaltingfuck,unhaltingfuck,,,,,,https://esolangs.org/wiki/Unhaltingfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unhappy,Unhappy,unhappy,,,,,,https://esolangs.org/wiki/Unhappy,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unicat,Unicat,unicat,,,,,,https://esolangs.org/wiki/Unicat,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unicode,unicode,unicode,,,,,,https://esolangs.org/wiki/UniCode,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,no,no,yes,no,no,no,no,,,,
pl/unicode-world,Unicode World,unicode-world,,,,,,https://esolangs.org/wiki/Unicode_World,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unicode-lang,unicode-lang,unicode-lang,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unicodefuck,Unicodefuck,unicodefuck,,,,,,https://esolangs.org/wiki/Unicodefuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unicoding,Unicoding,unicoding,,,,,,https://esolangs.org/wiki/Unicoding,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unicon,unicon,unicon,,UniconLexer,,Unicon,https://rosettacode.org/wiki/Unicon,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,yes,no,no,no,yes,no,no,,,,
pl/unicon-adl,unicon-adl,unicon-adl,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unicorn,unicorn,unicorn,,,,,,https://esolangs.org/wiki/Unicorn,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,no,no,yes,no,no,no,no,,,,
pl/uniface,uniface,uniface,,,,Uniface,https://rosettacode.org/wiki/Uniface,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/unified-hq9,Unified HQ9+,unified-hq9+,,,,,,https://esolangs.org/wiki/Unified_HQ9%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unified-diff,unified-diff,unified-diff,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unified-parallel-c,unified-parallel-c,unified-parallel-c,Unified Parallel C,,Unified Parallel C,,,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,no,no,no,yes,no,no,no,,,,
pl/unifuck,Unifuck,unifuck,,,,,,https://esolangs.org/wiki/Unifuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unilinear,Unilinear,unilinear,,,,,,https://esolangs.org/wiki/Unilinear,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unilot,Unilot,unilot,,,,,,https://esolangs.org/wiki/Unilot,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uni-ode,Uniсode,uniode,,,,,,https://esolangs.org/wiki/Uni%D1%81ode,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/union,Union,union,,,,,,https://esolangs.org/wiki/Union,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unique,Unique,unique,,,,,,https://esolangs.org/wiki/Unique,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uniquestoragename,uniqueStorageName,uniquestoragename,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/uniquode,Uniquode,uniquode,,,,,,https://esolangs.org/wiki/Uniquode,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unisim,unisim,unisim,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unison,unison,unison,,,,Unison,https://rosettacode.org/wiki/Unison,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/unispace,Unispace,unispace,,,,,,https://esolangs.org/wiki/Unispace,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/uniswap,uniswap,uniswap,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unite,UNITE,unite,,,,,,https://esolangs.org/wiki/UNITE,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/unity,unity,unity,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unity-engine,unity-engine,unity-engine,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unity3d-asset,unity3d-asset,unity3d-asset,Unity3D Asset,MaskLexer,Unity3D Asset,,,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,no,no,yes,no,no,no,,,,
pl/universal-lambda,Universal Lambda,universal-lambda,,,,,,https://esolangs.org/wiki/Universal_Lambda,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/universal-test-specification-language,Universal Test Specification Language,universal-test-specification-language,,,,,,,wikipedia,1,,,https://en.wikipedia.org/wiki/List_of_programming_languages,,,,,no,no,no,yes,no,no,no,no,no,,,,
pl/universe,universe,universe,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/unix,unix,unix,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
